-3.390671e-08 -3.389693e-08 -3.390898e-08 -3.390798e-08 -3.390832e-08 -3.390835e-08 -3.390838e-08 -3.390839e-08 -3.390840e-08 -3.390840e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390841e-08 -3.390840e-08 -3.390840e-08 -3.390839e-08 -3.390840e-08 -3.390829e-08 -3.390856e-08 -3.390303e-08 
-2.471397e-05 -4.047603e-05 -1.762460e-05 -2.781420e-05 -2.172411e-05 -2.623455e-05 -2.330205e-05 -2.551900e-05 -2.396282e-05 -2.517363e-05 -2.427396e-05 -2.499533e-05 -2.443542e-05 -2.489670e-05 -2.452616e-05 -2.483868e-05 -2.458054e-05 -2.480277e-05 -2.461485e-05 -2.477965e-05 -2.463737e-05 -2.476434e-05 -2.465258e-05 -2.475404e-05 -2.466302e-05 -2.474714e-05 -2.467020e-05 -2.474264e-05 -2.467503e-05 -2.473997e-05 -2.467805e-05 -2.473881e-05 -2.467958e-05 -2.473900e-05 -2.467976e-05 -2.474053e-05 -2.467859e-05 -2.474356e-05 -2.467591e-05 -2.474839e-05 -2.467141e-05 -2.475557e-05 -2.466449e-05 -2.476601e-05 -2.465418e-05 -2.478120e-05 -2.463884e-05 -2.480370e-05 -2.461569e-05 -2.483798e-05 -2.457974e-05 -2.489230e-05 -2.452165e-05 -2.498294e-05 -2.442291e-05 -2.514422e-05 -2.424445e-05 -2.545503e-05 -2.389883e-05 -2.611523e-05 -2.318301e-05 -2.769240e-05 -2.160430e-05 -3.179356e-05 -8.950959e-06 
-4.407019e-05 -4.215204e-05 -3.714478e-05 -4.842029e-05 -4.162119e-05 -4.638421e-05 -4.263749e-05 -4.537631e-05 -4.319624e-05 -4.486175e-05 -4.351261e-05 -4.457947e-05 -4.369805e-05 -4.441495e-05 -4.381115e-05 -4.431405e-05 -4.388279e-05 -4.424948e-05 -4.392967e-05 -4.420673e-05 -4.396114e-05 -4.417767e-05 -4.398263e-05 -4.415760e-05 -4.399738e-05 -4.414369e-05 -4.400737e-05 -4.413419e-05 -4.401381e-05 -4.412804e-05 -4.401742e-05 -4.412460e-05 -4.401862e-05 -4.412352e-05 -4.401753e-05 -4.412472e-05 -4.401407e-05 -4.412835e-05 -4.400790e-05 -4.413478e-05 -4.399838e-05 -4.414476e-05 -4.398444e-05 -4.415949e-05 -4.396434e-05 -4.418096e-05 -4.393524e-05 -4.421239e-05 -4.389242e-05 -4.425920e-05 -4.382778e-05 -4.433073e-05 -4.372678e-05 -4.444366e-05 -4.356213e-05 -4.462885e-05 -4.327969e-05 -4.494486e-05 -4.276504e-05 -4.550317e-05 -4.175756e-05 -4.651942e-05 -3.972381e-05 -5.099744e-05 -4.599606e-05 
-6.248867e-05 -6.518014e-05 -6.323946e-05 -6.502766e-05 -6.033545e-05 -6.393378e-05 -6.098886e-05 -6.352822e-05 -6.147854e-05 -6.321829e-05 -6.179694e-05 -6.300424e-05 -6.200245e-05 -6.286044e-05 -6.213692e-05 -6.276361e-05 -6.222672e-05 -6.269760e-05 -6.228795e-05 -6.265196e-05 -6.233048e-05 -6.262005e-05 -6.236039e-05 -6.259767e-05 -6.238151e-05 -6.258210e-05 -6.239628e-05 -6.257161e-05 -6.240625e-05 -6.256513e-05 -6.241241e-05 -6.256199e-05 -6.241531e-05 -6.256189e-05 -6.241520e-05 -6.256480e-05 -6.241204e-05 -6.257096e-05 -6.240553e-05 -6.258094e-05 -6.239503e-05 -6.259571e-05 -6.237943e-05 -6.261682e-05 -6.235701e-05 -6.264670e-05 -6.232507e-05 -6.268918e-05 -6.227938e-05 -6.275035e-05 -6.221332e-05 -6.284005e-05 -6.211644e-05 -6.297437e-05 -6.197261e-05 -6.317967e-05 -6.175862e-05 -6.349785e-05 -6.144906e-05 -6.398749e-05 -6.104471e-05 -6.464160e-05 -5.995363e-05 -6.173825e-05 -5.980114e-05 
-7.997570e-05 -7.894286e-05 -7.819025e-05 -8.013357e-05 -7.876270e-05 -8.119724e-05 -7.905934e-05 -8.096141e-05 -7.923008e-05 -8.072231e-05 -7.939755e-05 -8.053646e-05 -7.953339e-05 -8.040012e-05 -7.963591e-05 -8.030183e-05 -7.971125e-05 -8.023112e-05 -7.976616e-05 -8.018008e-05 -7.980609e-05 -8.014310e-05 -7.983506e-05 -8.011633e-05 -7.985588e-05 -8.009712e-05 -7.987051e-05 -8.008372e-05 -7.988024e-05 -8.007495e-05 -7.988590e-05 -8.007009e-05 -7.988797e-05 -8.006875e-05 -7.988661e-05 -8.007082e-05 -7.988173e-05 -8.007649e-05 -7.987294e-05 -8.008621e-05 -7.985950e-05 -8.010083e-05 -7.984026e-05 -8.012163e-05 -7.981344e-05 -8.015055e-05 -7.977642e-05 -8.019042e-05 -7.972534e-05 -8.024523e-05 -7.965460e-05 -8.032043e-05 -7.955630e-05 -8.042278e-05 -7.942002e-05 -8.055842e-05 -7.923441e-05 -8.072573e-05 -7.899595e-05 -8.089657e-05 -7.876155e-05 -8.119370e-05 -7.982699e-05 -8.176530e-05 -8.101589e-05 
-9.657073e-05 -9.753229e-05 -9.719848e-05 -9.751608e-05 -9.629066e-05 -9.723706e-05 -9.583581e-05 -9.717412e-05 -9.590534e-05 -9.710632e-05 -9.601852e-05 -9.701924e-05 -9.612474e-05 -9.693749e-05 -9.621275e-05 -9.686917e-05 -9.628209e-05 -9.681497e-05 -9.633545e-05 -9.677312e-05 -9.637601e-05 -9.674133e-05 -9.640655e-05 -9.671759e-05 -9.642923e-05 -9.670027e-05 -9.644570e-05 -9.668818e-05 -9.645711e-05 -9.668048e-05 -9.646424e-05 -9.667665e-05 -9.646757e-05 -9.667642e-05 -9.646733e-05 -9.667976e-05 -9.646348e-05 -9.668690e-05 -9.645576e-05 -9.669830e-05 -9.644365e-05 -9.671476e-05 -9.642631e-05 -9.673742e-05 -9.640255e-05 -9.676791e-05 -9.637076e-05 -9.680841e-05 -9.632890e-05 -9.686169e-05 -9.627475e-05 -9.693091e-05 -9.620652e-05 -9.701879e-05 -9.612500e-05 -9.712489e-05 -9.603839e-05 -9.723806e-05 -9.597147e-05 -9.730779e-05 -9.590989e-05 -9.685309e-05 -9.563151e-05 -9.594404e-05 -9.561386e-05 
-1.122939e-04 -1.118630e-04 -1.114987e-04 -1.121093e-04 -1.117444e-04 -1.126013e-04 -1.118725e-04 -1.127904e-04 -1.118761e-04 -1.127684e-04 -1.119007e-04 -1.127121e-04 -1.119453e-04 -1.126511e-04 -1.119939e-04 -1.125954e-04 -1.120387e-04 -1.125482e-04 -1.120768e-04 -1.125098e-04 -1.121079e-04 -1.124794e-04 -1.121324e-04 -1.124559e-04 -1.121511e-04 -1.124381e-04 -1.121650e-04 -1.124252e-04 -1.121745e-04 -1.124166e-04 -1.121801e-04 -1.124118e-04 -1.121823e-04 -1.124104e-04 -1.121809e-04 -1.124126e-04 -1.121761e-04 -1.124182e-04 -1.121674e-04 -1.124277e-04 -1.121545e-04 -1.124415e-04 -1.121368e-04 -1.124602e-04 -1.121132e-04 -1.124847e-04 -1.120828e-04 -1.125156e-04 -1.120445e-04 -1.125536e-04 -1.119974e-04 -1.125983e-04 -1.119418e-04 -1.126468e-04 -1.118810e-04 -1.126913e-04 -1.118253e-04 -1.127159e-04 -1.118042e-04 -1.127196e-04 -1.119942e-04 -1.128475e-04 -1.124863e-04 -1.130915e-04 -1.127305e-04 
-1.271779e-04 -1.275883e-04 -1.275230e-04 -1.277107e-04 -1.271962e-04 -1.275394e-04 -1.269224e-04 -1.274859e-04 -1.268285e-04 -1.274909e-04 -1.268300e-04 -1.274809e-04 -1.268568e-04 -1.274570e-04 -1.268916e-04 -1.274280e-04 -1.269267e-04 -1.273993e-04 -1.269585e-04 -1.273734e-04 -1.269858e-04 -1.273515e-04 -1.270082e-04 -1.273337e-04 -1.270260e-04 -1.273200e-04 -1.270397e-04 -1.273100e-04 -1.270494e-04 -1.273034e-04 -1.270557e-04 -1.273001e-04 -1.270587e-04 -1.272999e-04 -1.270586e-04 -1.273029e-04 -1.270552e-04 -1.273092e-04 -1.270487e-04 -1.273190e-04 -1.270387e-04 -1.273326e-04 -1.270249e-04 -1.273503e-04 -1.270072e-04 -1.273727e-04 -1.269853e-04 -1.273999e-04 -1.269595e-04 -1.274316e-04 -1.269309e-04 -1.274666e-04 -1.269022e-04 -1.275013e-04 -1.268787e-04 -1.275281e-04 -1.268693e-04 -1.275296e-04 -1.268750e-04 -1.274356e-04 -1.268221e-04 -1.271614e-04 -1.266505e-04 -1.268334e-04 -1.267721e-04 
-1.412454e-04 -1.410527e-04 -1.408416e-04 -1.410799e-04 -1.409026e-04 -1.413233e-04 -1.410022e-04 -1.414699e-04 -1.410182e-04 -1.415169e-04 -1.410088e-04 -1.415184e-04 -1.410101e-04 -1.415039e-04 -1.410216e-04 -1.414831e-04 -1.410383e-04 -1.414608e-04 -1.410564e-04 -1.414395e-04 -1.410736e-04 -1.414207e-04 -1.410888e-04 -1.414048e-04 -1.411015e-04 -1.413921e-04 -1.411113e-04 -1.413824e-04 -1.411184e-04 -1.413757e-04 -1.411227e-04 -1.413718e-04 -1.411243e-04 -1.413707e-04 -1.411232e-04 -1.413723e-04 -1.411193e-04 -1.413766e-04 -1.411126e-04 -1.413836e-04 -1.411029e-04 -1.413934e-04 -1.410902e-04 -1.414060e-04 -1.410744e-04 -1.414211e-04 -1.410556e-04 -1.414383e-04 -1.410345e-04 -1.414563e-04 -1.410123e-04 -1.414728e-04 -1.409917e-04 -1.414842e-04 -1.409777e-04 -1.414855e-04 -1.409797e-04 -1.414760e-04 -1.410273e-04 -1.414919e-04 -1.411743e-04 -1.415910e-04 -1.414172e-04 -1.416505e-04 -1.414429e-04 
-1.545260e-04 -1.547251e-04 -1.547161e-04 -1.548475e-04 -1.545961e-04 -1.547723e-04 -1.544330e-04 -1.547196e-04 -1.543475e-04 -1.547147e-04 -1.543172e-04 -1.547209e-04 -1.543121e-04 -1.547209e-04 -1.543182e-04 -1.547147e-04 -1.543298e-04 -1.547047e-04 -1.543436e-04 -1.546934e-04 -1.543575e-04 -1.546822e-04 -1.543703e-04 -1.546721e-04 -1.543814e-04 -1.546637e-04 -1.543904e-04 -1.546572e-04 -1.543972e-04 -1.546529e-04 -1.544017e-04 -1.546507e-04 -1.544040e-04 -1.546507e-04 -1.544040e-04 -1.546530e-04 -1.544019e-04 -1.546575e-04 -1.543976e-04 -1.546642e-04 -1.543911e-04 -1.546732e-04 -1.543828e-04 -1.546842e-04 -1.543728e-04 -1.546970e-04 -1.543617e-04 -1.547108e-04 -1.543505e-04 -1.547245e-04 -1.543408e-04 -1.547360e-04 -1.543348e-04 -1.547420e-04 -1.543352e-04 -1.547368e-04 -1.543419e-04 -1.547065e-04 -1.543374e-04 -1.546207e-04 -1.542848e-04 -1.544570e-04 -1.542092e-04 -1.543362e-04 -1.543311e-04 
